aep,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt,cos_year_dayt
0.291588668,1,0,1,0,1.22E-16,-1,0,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.354548858,1,0,1,0,1.22E-16,-1,0,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.417259453,1,0,1,0,1.22E-16,-1,0,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.489142643,1,0,1,0,1.22E-16,-1,0,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.547734931,1,0,1,0,1.22E-16,-1,0,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.604080869,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.64108324,1,0,1,0,1.22E-16,-1,0,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.659678023,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.666916261,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.675152877,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.665106702,1,0,1,0,1.22E-16,-1,0,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.629227505,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.586671659,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.553725197,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.538936728,1,0,1,0,1.22E-16,-1,0,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.464495195,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.374890802,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.294583801,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.240359416,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.202545863,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.184887059,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.191126919,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.220017472,1,0,1,0,1.22E-16,-1,0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.274429053,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.326594284,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.393547985,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.44421565,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.498128042,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.547235742,1,0,1,0,1.22E-16,-1,0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.582740547,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.624485212,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.644140771,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.64463996,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.641332834,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.615687009,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.586359666,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.54642456,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.515724448,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.498065643,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.432734307,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.128748177,-0.99167732
0.347373019,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.282228878,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.233869961,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.199862723,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.187570198,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.185011856,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.217646325,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.269062773,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.318919256,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.365843005,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.401597404,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.445151629,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.487457881,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.522089105,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.556470735,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.575190316,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.590041183,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.598153001,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.59241233,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.570572819,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.536503182,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.496817671,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.487333084,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.423249719,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.111659007,-0.99374658
0.345251466,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.271933109,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.223636591,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.19331087,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.174154499,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.173967303,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.201609884,1,0,1,0,1.22E-16,-1,1.22E-16,-1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.248159241,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.308249095,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.355672033,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.407338076,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.469861475,1,0,1,0,1.22E-16,-1,1.22E-16,-1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.514351679,1,0,1,0,1.22E-16,-1,1.22E-16,-1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.548546113,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.588481218,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.61294147,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.621240484,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.633283414,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.625171596,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.610507925,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.566329714,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.526394609,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.51428928,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.455322601,1,0,1,0,1.22E-16,-1,1.22E-16,-1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.09453675,-0.995521372
0.360975914,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.279732934,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.223886185,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.184637464,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.173031324,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.169911394,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.196056408,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.232746786,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.28884313,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.343566704,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.41426432,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.480157244,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.532759266,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.581305379,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.614938225,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.637651317,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.654124548,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.66204917,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.6562461,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.634656184,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.592349931,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.543803819,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.523337077,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.466928741,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.077386479,-0.99700117
0.372270061,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.290715088,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.223262199,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.18975415,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.172095345,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.150505429,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.15356296,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.159740422,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.197179583,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.261762137,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.334518907,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.391426432,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.432734307,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.471171846,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.496505678,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.512916511,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.522026707,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.518532385,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.506364657,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.483838762,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.452826657,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.4241233,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.419256209,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.376388369,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.060213277,-0.998185534
0.310869837,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0,1,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.234930738,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.196992387,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.163671534,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.144265568,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.137152128,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.133533009,1,0,0,1,1.22E-16,-1,-2.45E-16,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.137838512,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.166105079,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.232309996,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.301260452,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.35355048,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.406214901,1,0,0,1,1.22E-16,-1,-2.45E-16,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.452701859,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.482403594,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.497878448,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.509671783,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.523274679,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.519967553,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.504742294,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.485585923,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.453388244,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.446586796,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.399912642,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.043022233,-0.999074115
0.329839012,1,0,1,0,1.22E-16,-1,0,1,0,1,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.269125172,1,0,1,0,1.22E-16,-1,0,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.222638213,1,0,1,0,1.22E-16,-1,0,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.191126919,1,0,1,0,1.22E-16,-1,0,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.178647198,1,0,1,0,1.22E-16,-1,0,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.179832772,1,0,1,0,1.22E-16,-1,0,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.214526395,1,0,1,0,1.22E-16,-1,0,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.257643829,1,0,1,0,1.22E-16,-1,0,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.309247473,1,0,1,0,1.22E-16,-1,0,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.360851117,1,0,1,0,1.22E-16,-1,0,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.413952327,1,0,1,0,1.22E-16,-1,0,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.473542993,1,0,1,0,1.22E-16,-1,0,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.513415699,1,0,1,0,1.22E-16,-1,0,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.558155497,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.599837764,1,0,1,0,1.22E-16,-1,0,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
